train episode:0, reward = 0.9794731736671791, state count = 5, state = [39, 68, 104, 133, 176]
train episode:880, reward = 0.9219532204358947, state count = 5, state = [32, 123, 133, 140, 166]
train episode:881, reward = 0.9290658013876587, state count = 5, state = [32, 79, 97, 125, 133]
train episode:882, reward = 0.9121946240293756, state count = 5, state = [32, 97, 122, 125, 133]
train episode:883, reward = 0.8922775588321107, state count = 5, state = [11, 32, 94, 97, 133]
train episode:884, reward = 0.8902450385069075, state count = 5, state = [32, 97, 98, 128, 133]
train episode:885, reward = 0.9971548804619801, state count = 5, state = [22, 32, 97, 125, 133]
train episode:886, reward = 0.9121946240293756, state count = 5, state = [32, 97, 122, 125, 133]
train episode:887, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:888, reward = 0.9971544665067205, state count = 5, state = [17, 32, 97, 133, 166]
evaluate episode:88.9, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:889, reward = 0.8762140266581813, state count = 5, state = [22, 32, 45, 97, 133]
train episode:890, reward = 0.9121958591778281, state count = 5, state = [5, 32, 97, 133, 142]
train episode:891, reward = 0.9359747281069642, state count = 5, state = [32, 58, 59, 97, 133]
train episode:892, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:893, reward = 0.8373945157191995, state count = 5, state = [32, 87, 97, 125, 133]
train episode:894, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:895, reward = 0.9489915445313922, state count = 5, state = [18, 32, 97, 133, 140]
train episode:896, reward = 0.9764161207915066, state count = 5, state = [32, 38, 97, 133, 170]
train episode:897, reward = 0.817466677609192, state count = 5, state = [32, 46, 133, 139, 141]
train episode:898, reward = 0.9119909597209273, state count = 5, state = [24, 32, 97, 125, 133]
evaluate episode:89.9, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:899, reward = 0.9876003723951593, state count = 5, state = [32, 68, 97, 125, 133]
train episode:900, reward = 0.817666214120365, state count = 5, state = [32, 52, 133, 146, 181]
train episode:901, reward = 0.9390239158327022, state count = 5, state = [32, 97, 125, 133, 152]
train episode:902, reward = 0.9583308227324683, state count = 5, state = [27, 32, 97, 125, 133]
train episode:903, reward = 0.9402450888868581, state count = 5, state = [32, 97, 125, 133, 166]
train episode:904, reward = 0.9808955306568885, state count = 5, state = [32, 38, 133, 135, 153]
train episode:905, reward = 0.9973581324945003, state count = 5, state = [25, 32, 97, 125, 133]
train episode:906, reward = 0.7579315717009638, state count = 1, state = [181]
train episode:907, reward = 0.9215454728257433, state count = 5, state = [32, 97, 125, 133, 177]
train episode:908, reward = 0.9083320007836434, state count = 5, state = [32, 82, 97, 115, 133]
evaluate episode:90.9, reward = 0.9119905457656676, state count = 5, state = [32, 97, 116, 125, 133]
train episode:909, reward = 0.9119909597209273, state count = 5, state = [32, 97, 125, 133, 137]
train episode:910, reward = 0.9310995686166361, state count = 5, state = [19, 30, 32, 97, 133]
train episode:911, reward = 0.9117872937331473, state count = 5, state = [32, 97, 117, 125, 133]
train episode:912, reward = 0.9119909597209273, state count = 5, state = [32, 97, 103, 125, 133]
train episode:913, reward = 0.9119905457656676, state count = 5, state = [32, 97, 116, 125, 133]
train episode:914, reward = 0.9424800350133937, state count = 5, state = [32, 97, 133, 144, 163]
train episode:915, reward = 0.9152454726141475, state count = 5, state = [32, 81, 97, 133, 170]
train episode:916, reward = 0.8727649665482167, state count = 5, state = [32, 94, 97, 133, 144]
train episode:917, reward = 0.9128035555750806, state count = 5, state = [32, 97, 121, 125, 133]
train episode:918, reward = 0.8904474643082402, state count = 5, state = [32, 97, 115, 133, 138]
evaluate episode:91.9, reward = 0.9119909597209273, state count = 5, state = [32, 97, 99, 125, 133]
train episode:919, reward = 0.9973581324945003, state count = 5, state = [25, 32, 97, 125, 133]
train episode:920, reward = 0.9306922383204077, state count = 5, state = [32, 35, 97, 125, 133]
train episode:921, reward = 0.9150447059925171, state count = 5, state = [32, 34, 97, 133, 178]
train episode:922, reward = 0.9211373095810002, state count = 5, state = [32, 97, 123, 125, 133]
train episode:923, reward = 0.8894336778012069, state count = 5, state = [32, 97, 118, 133, 139]
train episode:924, reward = 0.9945130163151438, state count = 5, state = [24, 32, 40, 133, 139]
train episode:925, reward = 0.9396336769682581, state count = 5, state = [32, 51, 101, 133, 164]
train episode:926, reward = 0.9325223362029418, state count = 5, state = [32, 97, 125, 133, 182]
train episode:927, reward = 0.9876003723951593, state count = 5, state = [32, 68, 97, 125, 133]
train episode:928, reward = 0.9103641105122502, state count = 5, state = [32, 97, 103, 123, 133]
evaluate episode:92.9, reward = 0.9115848679318148, state count = 5, state = [5, 32, 97, 125, 133]
train episode:929, reward = 0.9119909597209273, state count = 5, state = [15, 32, 97, 125, 133]
train episode:930, reward = 0.9119909597209273, state count = 5, state = [32, 97, 125, 127, 133]
train episode:931, reward = 0.8518283161116191, state count = 5, state = [32, 43, 56, 57, 153]
train episode:932, reward = 0.793290441858699, state count = 5, state = [32, 43, 122, 133, 159]
train episode:933, reward = 0.9014230891783228, state count = 5, state = [32, 97, 133, 139, 147]
train episode:934, reward = 0.9034535363685642, state count = 5, state = [32, 43, 97, 133, 141]
train episode:935, reward = 0.9373983152071309, state count = 5, state = [32, 69, 129, 133, 164]
train episode:936, reward = 0.9906479177345118, state count = 5, state = [17, 32, 45, 86, 133]
train episode:937, reward = 0.9119909597209273, state count = 5, state = [32, 72, 97, 125, 133]
train episode:938, reward = 0.8894353504155624, state count = 5, state = [28, 32, 66, 133, 140]
evaluate episode:93.9, reward = 0.9119909597209273, state count = 5, state = [32, 97, 125, 133, 139]
train episode:939, reward = 0.9491865376106986, state count = 5, state = [16, 32, 59, 97, 133]
train episode:940, reward = 0.9119909597209273, state count = 5, state = [32, 97, 125, 133, 139]
train episode:941, reward = 0.9119909597209273, state count = 5, state = [32, 97, 125, 133, 139]
train episode:942, reward = 0.9001977883268918, state count = 5, state = [32, 39, 71, 79, 133]
train episode:943, reward = 0.9567080979624029, state count = 5, state = [32, 97, 119, 133, 144]
train episode:944, reward = 0.9121954502605634, state count = 5, state = [32, 97, 133, 139, 152]
train episode:945, reward = 0.8902450385069075, state count = 5, state = [32, 97, 104, 133, 139]
train episode:946, reward = 0.9187007622049881, state count = 5, state = [21, 32, 97, 133, 173]
train episode:947, reward = 0.9146377879722166, state count = 5, state = [32, 42, 97, 133, 172]
train episode:948, reward = 0.9489915445313922, state count = 5, state = [18, 32, 97, 133, 139]
evaluate episode:94.9, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 133, 139]
train episode:949, reward = 0.8902450385069075, state count = 5, state = [32, 72, 97, 133, 139]
train episode:950, reward = 0.9414645994026483, state count = 5, state = [32, 97, 133, 139, 163]
train episode:951, reward = 0.8977641453550239, state count = 5, state = [32, 74, 97, 133, 145]
train episode:952, reward = 0.9010132852265264, state count = 5, state = [32, 55, 56, 97, 133]
train episode:953, reward = 0.8691105292114877, state count = 5, state = [32, 60, 97, 133, 152]
train episode:954, reward = 0.9022373391741831, state count = 5, state = [32, 97, 133, 161, 180]
train episode:955, reward = 0.867078417803549, state count = 5, state = [32, 97, 111, 133, 139]
train episode:956, reward = 0.8373945157191995, state count = 5, state = [32, 88, 97, 125, 133]
train episode:957, reward = 0.943702443216002, state count = 5, state = [32, 56, 97, 133, 178]
train episode:958, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 133, 139]
evaluate episode:95.9, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 133, 139]
train episode:959, reward = 0.9180893469277247, state count = 5, state = [32, 82, 97, 126, 133]
train episode:960, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 133, 139]
train episode:961, reward = 0.9945117778080282, state count = 5, state = [30, 32, 47, 97, 133]
train episode:962, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 133, 139]
train episode:963, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 104, 133]
train episode:964, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 101, 133]
train episode:965, reward = 0.859344511838264, state count = 5, state = [32, 56, 87, 97, 133]
train episode:966, reward = 0.9250015785717816, state count = 5, state = [32, 97, 126, 133, 150]
train episode:967, reward = 0.9193092747574383, state count = 5, state = [32, 80, 97, 126, 133]
train episode:968, reward = 0.9471552356406308, state count = 5, state = [32, 62, 96, 97, 133]
evaluate episode:96.9, reward = 0.9132100713954431, state count = 5, state = [32, 56, 97, 125, 133]
train episode:969, reward = 0.9445067868342681, state count = 5, state = [32, 62, 88, 133, 157]
train episode:970, reward = 0.9020312028894985, state count = 5, state = [21, 32, 56, 97, 133]
train episode:971, reward = 0.9014230891783228, state count = 5, state = [32, 97, 133, 138, 147]
train episode:972, reward = 0.8957295569328538, state count = 5, state = [32, 91, 95, 97, 133]
train episode:973, reward = 0.9176816043555686, state count = 5, state = [2, 32, 97, 133, 161]
train episode:974, reward = 0.9951215339055892, state count = 5, state = [32, 47, 97, 133, 161]
train episode:975, reward = 0.8341424781608792, state count = 5, state = [32, 89, 94, 97, 133]
train episode:976, reward = 0.7477565665311412, state count = 5, state = [15, 32, 46, 52, 133]
train episode:977, reward = 0.8518361543922467, state count = 5, state = [32, 98, 101, 111, 133]
train episode:978, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 98, 133]
evaluate episode:97.9, reward = 0.9351604747524405, state count = 5, state = [32, 56, 97, 133, 152]
train episode:979, reward = 0.8979682202600687, state count = 5, state = [32, 73, 97, 133, 180]
train episode:980, reward = 0.8341433060713987, state count = 5, state = [32, 88, 97, 133, 143]
train episode:981, reward = 0.9020312028894985, state count = 5, state = [21, 32, 56, 97, 133]
train episode:982, reward = 0.8518361543922467, state count = 5, state = [32, 70, 109, 133, 135]
train episode:983, reward = 0.6465419915711654, state count = 2, state = [32, 133]
train episode:984, reward = 0.7404485718274846, state count = 5, state = [9, 32, 133, 135, 153]
train episode:985, reward = 0.9703276550762888, state count = 5, state = [32, 56, 97, 133, 163]
train episode:986, reward = 0.9020312028894985, state count = 5, state = [21, 32, 56, 97, 133]
train episode:987, reward = 0.9896361993244452, state count = 5, state = [32, 56, 68, 97, 133]
train episode:988, reward = 0.9703276550762888, state count = 5, state = [32, 56, 97, 133, 163]
evaluate episode:98.9, reward = 0.9351604747524405, state count = 5, state = [32, 56, 97, 133, 152]
train episode:989, reward = 0.9404487531953064, state count = 5, state = [32, 56, 59, 97, 133]
train episode:990, reward = 0.9351604747524405, state count = 5, state = [32, 56, 97, 133, 152]
train episode:991, reward = 0.9936995925504712, state count = 5, state = [32, 33, 56, 97, 133]
train episode:992, reward = 0.9012157009518686, state count = 5, state = [32, 93, 97, 133, 183]
train episode:993, reward = 0.9292669853232122, state count = 5, state = [32, 79, 97, 109, 133]
train episode:994, reward = 0.9703276550762888, state count = 5, state = [32, 56, 97, 133, 163]
train episode:995, reward = 0.9101604680351137, state count = 5, state = [28, 32, 81, 97, 133]
train episode:996, reward = 0.904470636197007, state count = 5, state = [32, 56, 97, 99, 133]
train episode:997, reward = 0.903860880099446, state count = 5, state = [32, 56, 97, 121, 133]
train episode:998, reward = 0.9105673743000924, state count = 5, state = [32, 56, 58, 133, 138]
evaluate episode:99.9, reward = 0.9136173916156813, state count = 5, state = [32, 56, 97, 133, 161]
train episode:999, reward = 0.890244624551648, state count = 5, state = [12, 32, 69, 97, 133]
