train episode:0, reward = 0.723404255319149, state count = 6, state = [32, 64, 115, 126, 137, 170]
train episode:825, reward = 0.8687943262411347, state count = 6, state = [9, 12, 17, 31, 66, 71]
train episode:826, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 100, 173]
train episode:827, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 131]
train episode:828, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 80, 119]
evaluate episode:82.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 180]
train episode:829, reward = 0.8209219858156028, state count = 6, state = [9, 17, 22, 66, 71, 104]
train episode:830, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 137, 156]
train episode:831, reward = 0.849290780141844, state count = 6, state = [57, 66, 71, 114, 151, 165]
train episode:832, reward = 0.975177304964539, state count = 6, state = [9, 17, 52, 66, 71, 119]
train episode:833, reward = 0.8670212765957447, state count = 6, state = [17, 66, 67, 71, 82, 165]
train episode:834, reward = 0.9468085106382979, state count = 6, state = [41, 66, 71, 80, 135, 152]
train episode:835, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 95, 152]
train episode:836, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:837, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 175]
train episode:838, reward = 0.8226950354609929, state count = 6, state = [17, 37, 44, 54, 66, 71]
evaluate episode:83.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:839, reward = 0.975177304964539, state count = 6, state = [9, 17, 37, 66, 71, 119]
train episode:840, reward = 0.975177304964539, state count = 6, state = [9, 17, 49, 66, 71, 119]
train episode:841, reward = 0.8209219858156028, state count = 6, state = [9, 17, 25, 66, 71, 177]
train episode:842, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 107, 132, 167]
train episode:843, reward = 0.8226950354609929, state count = 6, state = [17, 40, 66, 69, 71, 106]
train episode:844, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 167]
train episode:845, reward = 0.8209219858156028, state count = 6, state = [17, 38, 66, 71, 107, 143]
train episode:846, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:847, reward = 0.8936170212765957, state count = 6, state = [9, 17, 66, 71, 88, 119]
train episode:848, reward = 0.9414893617021277, state count = 6, state = [9, 17, 46, 66, 71, 112]
evaluate episode:84.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:849, reward = 0.975177304964539, state count = 6, state = [9, 17, 56, 66, 71, 119]
train episode:850, reward = 0.9698581560283688, state count = 6, state = [3, 6, 17, 66, 71, 179]
train episode:851, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 156]
train episode:852, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 81, 160]
train episode:853, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 151]
train episode:854, reward = 0.975177304964539, state count = 6, state = [9, 17, 37, 66, 71, 119]
train episode:855, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 137]
train episode:856, reward = 0.8209219858156028, state count = 6, state = [17, 25, 66, 71, 148, 165]
train episode:857, reward = 0.975177304964539, state count = 6, state = [2, 17, 30, 66, 71, 171]
train episode:858, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 119, 182]
evaluate episode:85.9, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:859, reward = 0.8209219858156028, state count = 6, state = [8, 9, 17, 66, 71, 107]
train episode:860, reward = 0.8226950354609929, state count = 6, state = [17, 20, 66, 71, 75, 123]
train episode:861, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 151, 160]
train episode:862, reward = 0.8386524822695035, state count = 6, state = [11, 59, 66, 71, 107, 139]
train episode:863, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 82, 151]
train episode:864, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 85, 104]
train episode:865, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 82, 119]
train episode:866, reward = 0.450354609929078, state count = 5, state = [66, 71, 78, 96, 155]
train episode:867, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 96, 129]
train episode:868, reward = 0.8226950354609929, state count = 6, state = [9, 17, 23, 66, 71, 82]
evaluate episode:86.9, reward = 0.8900709219858156, state count = 6, state = [9, 17, 66, 71, 82, 112]
train episode:869, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 82]
train episode:870, reward = 0.8209219858156028, state count = 6, state = [9, 10, 17, 66, 71, 96]
train episode:871, reward = 0.9698581560283688, state count = 6, state = [9, 17, 45, 66, 71, 125]
train episode:872, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 77, 118]
train episode:873, reward = 0.5975177304964538, state count = 2, state = [66, 71]
train episode:874, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 73, 155]
train episode:875, reward = 0.8315602836879432, state count = 6, state = [17, 33, 41, 66, 71, 125]
train episode:876, reward = 0.8209219858156028, state count = 6, state = [13, 17, 66, 71, 130, 162]
train episode:877, reward = 0.8900709219858156, state count = 6, state = [9, 17, 66, 71, 82, 112]
train episode:878, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 82, 171]
evaluate episode:87.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 82]
train episode:879, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 66, 71, 82]
train episode:880, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 117, 176]
train episode:881, reward = 0.8829787234042553, state count = 6, state = [9, 17, 28, 66, 71, 86]
train episode:882, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 106]
train episode:883, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 76, 155]
train episode:884, reward = 0.8209219858156028, state count = 6, state = [9, 17, 56, 66, 71, 129]
train episode:885, reward = 0.8209219858156028, state count = 6, state = [9, 17, 52, 66, 71, 183]
train episode:886, reward = 0.8209219858156028, state count = 6, state = [9, 17, 48, 66, 71, 82]
train episode:887, reward = 0.8226950354609929, state count = 6, state = [9, 17, 23, 66, 71, 82]
train episode:888, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 73, 148]
evaluate episode:88.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 82, 167]
train episode:889, reward = 0.8209219858156028, state count = 6, state = [9, 17, 22, 24, 66, 71]
train episode:890, reward = 0.7801418439716312, state count = 6, state = [19, 49, 66, 71, 115, 126]
train episode:891, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 167, 168]
train episode:892, reward = 0.8209219858156028, state count = 6, state = [9, 17, 51, 66, 71, 167]
train episode:893, reward = 0.8900709219858156, state count = 6, state = [2, 17, 66, 71, 112, 165]
train episode:894, reward = 0.9698581560283688, state count = 6, state = [2, 9, 17, 66, 71, 159]
train episode:895, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 120, 171]
train episode:896, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 161, 171]
train episode:897, reward = 0.8209219858156028, state count = 6, state = [9, 17, 51, 66, 71, 168]
train episode:898, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 145]
evaluate episode:89.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 104, 167]
train episode:899, reward = 0.8829787234042553, state count = 6, state = [17, 59, 66, 71, 112, 174]
train episode:900, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 101, 167]
train episode:901, reward = 0.9645390070921985, state count = 6, state = [17, 66, 71, 109, 163, 183]
train episode:902, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 96, 102]
train episode:903, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 148, 177]
train episode:904, reward = 0.8226950354609929, state count = 6, state = [9, 17, 66, 71, 123, 167]
train episode:905, reward = 0.973404255319149, state count = 6, state = [9, 17, 32, 62, 66, 71]
train episode:906, reward = 0.7907801418439716, state count = 6, state = [46, 66, 71, 97, 108, 147]
train episode:907, reward = 0.7659574468085106, state count = 6, state = [18, 31, 34, 66, 113, 142]
train episode:908, reward = 0.8014184397163121, state count = 6, state = [32, 42, 66, 71, 119, 121]
evaluate episode:90.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 177]
train episode:909, reward = 0.8209219858156028, state count = 6, state = [4, 9, 17, 64, 66, 71]
train episode:910, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 153, 178]
train episode:911, reward = 0.8528368794326241, state count = 6, state = [9, 17, 66, 71, 113, 157]
train episode:912, reward = 0.8209219858156028, state count = 6, state = [9, 17, 53, 66, 71, 137]
train episode:913, reward = 0.975177304964539, state count = 6, state = [9, 17, 66, 71, 80, 116]
train episode:914, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 69, 71, 174]
train episode:915, reward = 0.8209219858156028, state count = 6, state = [9, 17, 48, 66, 71, 177]
train episode:916, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 144, 177]
train episode:917, reward = 0.7535460992907801, state count = 6, state = [66, 71, 87, 103, 113, 171]
train episode:918, reward = 0.9716312056737588, state count = 6, state = [17, 49, 56, 66, 71, 176]
evaluate episode:91.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 108]
train episode:919, reward = 0.5975177304964538, state count = 1, state = [66]
train episode:920, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 98, 108]
train episode:921, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 108]
train episode:922, reward = 0.851063829787234, state count = 6, state = [17, 35, 66, 71, 90, 140]
train episode:923, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 100, 148]
train episode:924, reward = 0.8209219858156028, state count = 6, state = [17, 26, 64, 66, 71, 132]
train episode:925, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 70, 71]
train episode:926, reward = 0.8528368794326241, state count = 6, state = [9, 17, 31, 35, 66, 71]
train episode:927, reward = 0.9698581560283688, state count = 6, state = [9, 17, 36, 66, 71, 139]
train episode:928, reward = 0.973404255319149, state count = 6, state = [9, 17, 66, 71, 79, 178]
evaluate episode:92.9, reward = 0.8794326241134752, state count = 6, state = [9, 17, 31, 66, 71, 112]
train episode:929, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 136]
train episode:930, reward = 0.8794326241134752, state count = 6, state = [9, 17, 31, 66, 71, 112]
train episode:931, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 168, 176]
train episode:932, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 180]
train episode:933, reward = 0.8209219858156028, state count = 6, state = [17, 62, 66, 70, 71, 105]
train episode:934, reward = 0.5478723404255319, state count = 6, state = [66, 71, 98, 108, 133, 142]
train episode:935, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 132]
train episode:936, reward = 0.8209219858156028, state count = 6, state = [9, 17, 18, 66, 71, 168]
train episode:937, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 132]
train episode:938, reward = 0.8776595744680851, state count = 6, state = [9, 17, 59, 66, 71, 172]
evaluate episode:93.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 142]
train episode:939, reward = 0.874113475177305, state count = 6, state = [9, 17, 31, 41, 66, 71]
train episode:940, reward = 0.8812056737588653, state count = 6, state = [17, 65, 66, 71, 117, 154]
train episode:941, reward = 0.8226950354609929, state count = 6, state = [17, 40, 49, 66, 71, 133]
train episode:942, reward = 0.851063829787234, state count = 6, state = [9, 17, 44, 55, 66, 71]
train episode:943, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 94, 116]
train episode:944, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 164]
train episode:945, reward = 0.8209219858156028, state count = 6, state = [17, 20, 66, 71, 95, 130]
train episode:946, reward = 0.8209219858156028, state count = 6, state = [9, 12, 17, 66, 71, 130]
train episode:947, reward = 0.8953900709219859, state count = 6, state = [9, 17, 28, 66, 71, 91]
train episode:948, reward = 0.7464539007092199, state count = 6, state = [66, 71, 79, 108, 111, 160]
evaluate episode:94.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 180]
train episode:949, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 101, 180]
train episode:950, reward = 0.8776595744680851, state count = 6, state = [4, 9, 17, 59, 66, 71]
train episode:951, reward = 0.8333333333333334, state count = 6, state = [9, 17, 19, 27, 66, 71]
train episode:952, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 180]
train episode:953, reward = 0.9698581560283688, state count = 6, state = [10, 22, 66, 100, 134, 166]
train episode:954, reward = 0.9716312056737588, state count = 6, state = [9, 17, 66, 71, 110, 158]
train episode:955, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 150, 161]
train episode:956, reward = 0.8209219858156028, state count = 6, state = [8, 9, 17, 66, 71, 165]
train episode:957, reward = 0.9716312056737588, state count = 6, state = [17, 25, 66, 71, 110, 179]
train episode:958, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 180]
evaluate episode:95.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 19, 31, 66, 71]
train episode:959, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 99]
train episode:960, reward = 0.8936170212765957, state count = 6, state = [9, 16, 17, 31, 66, 71]
train episode:961, reward = 0.8209219858156028, state count = 6, state = [9, 17, 19, 31, 66, 71]
train episode:962, reward = 0.8812056737588653, state count = 6, state = [9, 17, 57, 66, 71, 121]
train episode:963, reward = 0.8209219858156028, state count = 6, state = [17, 66, 71, 100, 143, 167]
train episode:964, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 149]
train episode:965, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 101]
train episode:966, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 77]
train episode:967, reward = 0, state count = 0, state = []
train episode:968, reward = 0.8209219858156028, state count = 6, state = [17, 51, 66, 71, 78, 146]
evaluate episode:96.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 142]
train episode:969, reward = 0.8528368794326241, state count = 6, state = [9, 17, 66, 71, 106, 113]
train episode:970, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 78, 166]
train episode:971, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 142]
train episode:972, reward = 0.8209219858156028, state count = 6, state = [7, 17, 51, 62, 66, 71]
train episode:973, reward = 0.8138297872340425, state count = 6, state = [9, 17, 23, 31, 66, 71]
train episode:974, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 130]
train episode:975, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 53, 66, 71]
train episode:976, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 130]
train episode:977, reward = 0.8812056737588653, state count = 6, state = [9, 17, 37, 57, 66, 71]
train episode:978, reward = 0.8173758865248227, state count = 6, state = [22, 66, 71, 93, 163, 169]
evaluate episode:97.9, reward = 0.8209219858156028, state count = 6, state = [9, 17, 19, 31, 66, 71]
train episode:979, reward = 0.875886524822695, state count = 6, state = [9, 17, 31, 49, 66, 71]
train episode:980, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 126, 142]
train episode:981, reward = 0.7269503546099291, state count = 6, state = [66, 67, 71, 129, 151, 152]
train episode:982, reward = 0.973404255319149, state count = 6, state = [17, 42, 66, 71, 90, 102]
train episode:983, reward = 0.973404255319149, state count = 6, state = [17, 66, 71, 108, 134, 139]
train episode:984, reward = 0.8209219858156028, state count = 6, state = [1, 17, 66, 71, 85, 137]
train episode:985, reward = 0.8209219858156028, state count = 6, state = [9, 17, 63, 66, 69, 71]
train episode:986, reward = 0.8209219858156028, state count = 6, state = [9, 17, 52, 66, 71, 157]
train episode:987, reward = 0.6595744680851063, state count = 6, state = [43, 66, 71, 145, 154, 180]
train episode:988, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 107]
evaluate episode:98.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 139]
train episode:989, reward = 0.8333333333333334, state count = 6, state = [9, 17, 33, 35, 66, 71]
train episode:990, reward = 0.8209219858156028, state count = 6, state = [9, 17, 30, 66, 71, 125]
train episode:991, reward = 0.8209219858156028, state count = 6, state = [17, 42, 48, 66, 71, 142]
train episode:992, reward = 0.8953900709219859, state count = 6, state = [9, 17, 66, 70, 71, 91]
train episode:993, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 70, 71, 105]
train episode:994, reward = 0.8705673758865248, state count = 6, state = [9, 17, 31, 48, 66, 71]
train episode:995, reward = 0.8209219858156028, state count = 6, state = [17, 35, 66, 71, 125, 153]
train episode:996, reward = 0.8776595744680851, state count = 6, state = [9, 17, 59, 66, 71, 151]
train episode:997, reward = 0.8209219858156028, state count = 6, state = [9, 17, 66, 71, 161, 178]
train episode:998, reward = 0.8386524822695035, state count = 6, state = [9, 17, 31, 33, 66, 71]
evaluate episode:99.9, reward = 0.8687943262411347, state count = 6, state = [9, 17, 31, 66, 71, 139]
train episode:999, reward = 0.8652482269503546, state count = 6, state = [17, 27, 58, 66, 71, 142]
