max = 5, decision tree, 10folds
train episode:0, reward = 0.9892284601109521, state count = 5, state = [27, 33, 60, 110, 128]
train episode:878, reward = 0.925813353232742, state count = 5, state = [87, 103, 168, 173, 183]
evaluate episode:87.9, reward = 0.9957321179136696, state count = 5, state = [54, 103, 168, 173, 183]
train episode:879, reward = 0.9957321179136696, state count = 5, state = [54, 103, 168, 173, 183]
train episode:880, reward = 0.9162580273313917, state count = 5, state = [73, 103, 147, 168, 173]
train episode:881, reward = 0.9164654105198509, state count = 5, state = [84, 103, 116, 168, 173]
train episode:882, reward = 0.9199215263418792, state count = 5, state = [11, 103, 168, 173, 183]
train episode:883, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:884, reward = 0.9235759351299698, state count = 5, state = [103, 149, 165, 168, 173]
train episode:885, reward = 0.9453206127988787, state count = 5, state = [49, 103, 168, 173, 183]
train episode:886, reward = 0.9953227195204741, state count = 5, state = [12, 25, 103, 168, 173]
train episode:887, reward = 0.9142263315580447, state count = 5, state = [103, 168, 171, 173, 180]
train episode:888, reward = 0.8823165550969077, state count = 3, state = [39, 103, 173]
evaluate episode:88.9, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:889, reward = 0.9873983588697547, state count = 5, state = [38, 80, 103, 168, 173]
train episode:890, reward = 0.9211402139851449, state count = 5, state = [21, 103, 168, 173, 183]
train episode:891, reward = 0.9965451260437508, state count = 5, state = [47, 103, 121, 130, 173]
train episode:892, reward = 0.9199215263418792, state count = 5, state = [12, 103, 168, 173, 183]
train episode:893, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
train episode:894, reward = 0.9325182033676713, state count = 5, state = [64, 103, 143, 168, 173]
train episode:895, reward = 0.9142267438339726, state count = 5, state = [103, 121, 152, 168, 173]
train episode:896, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
train episode:897, reward = 0.9953227195204741, state count = 5, state = [22, 103, 168, 173, 183]
train episode:898, reward = 0.9239857407610979, state count = 5, state = [103, 160, 168, 173, 183]
evaluate episode:89.9, reward = 0.9499999546580445, state count = 5, state = [103, 162, 168, 173, 183]
train episode:899, reward = 0.9199215263418792, state count = 5, state = [103, 137, 168, 173, 183]
train episode:900, reward = 0.9499999546580445, state count = 5, state = [103, 162, 168, 173, 183]
train episode:901, reward = 0.9428840637435348, state count = 5, state = [55, 103, 168, 173, 183]
train episode:902, reward = 0.916055603209391, state count = 5, state = [103, 134, 138, 168, 173]
train episode:903, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:904, reward = 0.9274393778895629, state count = 5, state = [103, 143, 168, 173, 183]
train episode:905, reward = 0.9827235621217874, state count = 5, state = [38, 103, 168, 173, 183]
train episode:906, reward = 0.9191043836971959, state count = 5, state = [43, 103, 168, 173, 183]
train episode:907, reward = 0.961991430773464, state count = 5, state = [44, 79, 91, 103, 167]
train episode:908, reward = 0.921745840606099, state count = 5, state = [37, 103, 134, 168, 173]
evaluate episode:90.9, reward = 0.9274393778895629, state count = 5, state = [103, 143, 168, 173, 183]
train episode:909, reward = 0.9530503943255516, state count = 5, state = [103, 113, 168, 173, 183]
train episode:910, reward = 0.9528442479648765, state count = 5, state = [103, 119, 168, 173, 177]
train episode:911, reward = 0.9953227195204741, state count = 5, state = [17, 49, 103, 168, 173]
train episode:912, reward = 0.997561387885684, state count = 5, state = [26, 103, 126, 168, 173]
train episode:913, reward = 0.924999523909468, state count = 5, state = [75, 80, 103, 139, 173]
train episode:914, reward = 0.9274393778895629, state count = 5, state = [103, 143, 168, 173, 183]
train episode:915, reward = 0.9239857374024346, state count = 5, state = [103, 168, 173, 177, 183]
train episode:916, reward = 0.920325962309953, state count = 5, state = [84, 103, 142, 168, 173]
train episode:917, reward = 0.918901542261272, state count = 5, state = [77, 81, 103, 168, 173]
train episode:918, reward = 0.9215483671538978, state count = 5, state = [103, 168, 173, 179, 183]
evaluate episode:91.9, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:919, reward = 0.953450697458355, state count = 5, state = [16, 43, 103, 165, 173]
train episode:920, reward = 0.908738102648746, state count = 5, state = [46, 50, 103, 110, 120]
train episode:921, reward = 0.9211360811498747, state count = 5, state = [37, 103, 159, 168, 173]
train episode:922, reward = 0.9176816211488852, state count = 5, state = [103, 108, 168, 173, 175]
train episode:923, reward = 0.9215475442813734, state count = 5, state = [103, 168, 173, 174, 183]
train episode:924, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:925, reward = 0.9225654585856823, state count = 5, state = [103, 168, 171, 173, 183]
train episode:926, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:927, reward = 0.9810979598168844, state count = 5, state = [38, 103, 150, 161, 173]
train episode:928, reward = 0.9199215263418792, state count = 5, state = [103, 106, 168, 173, 183]
evaluate episode:92.9, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:929, reward = 0.9532519905370332, state count = 5, state = [48, 103, 137, 151, 173]
train episode:930, reward = 0.9351687437816446, state count = 5, state = [15, 58, 103, 168, 173]
train episode:931, reward = 0.9806918646691083, state count = 4, state = [68, 103, 168, 173]
train episode:932, reward = 0.92967515360595, state count = 5, state = [103, 150, 168, 173, 183]
train episode:933, reward = 0.924189406748878, state count = 5, state = [81, 103, 168, 173, 183]
train episode:934, reward = 0.9831304801420877, state count = 5, state = [68, 103, 168, 173, 183]
train episode:935, reward = 0.8815051977498702, state count = 5, state = [8, 20, 103, 160, 173]
train episode:936, reward = 0.9957321179136696, state count = 5, state = [47, 103, 168, 173, 183]
train episode:937, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:938, reward = 0.9953227195204741, state count = 5, state = [25, 86, 103, 168, 173]
evaluate episode:93.9, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:939, reward = 0.9806918646691083, state count = 5, state = [68, 71, 103, 168, 173]
train episode:940, reward = 0.9524402225933993, state count = 5, state = [76, 103, 168, 173, 183]
train episode:941, reward = 0.9199215263418792, state count = 5, state = [98, 103, 168, 173, 183]
train episode:942, reward = 0.9965451260437508, state count = 5, state = [54, 103, 168, 173, 177]
train episode:943, reward = 0.9300791739394324, state count = 5, state = [18, 103, 142, 168, 173]
train episode:944, reward = 0.9207349484272201, state count = 5, state = [42, 103, 168, 173, 183]
train episode:945, reward = 0.9304873304668485, state count = 5, state = [58, 88, 103, 168, 173]
train episode:946, reward = 0.9199215263418792, state count = 5, state = [95, 103, 168, 173, 183]
train episode:947, reward = 0.9239857374024346, state count = 5, state = [103, 168, 173, 177, 183]
train episode:948, reward = 0.9967483780762711, state count = 5, state = [21, 54, 103, 168, 173]
evaluate episode:94.9, reward = 0.9424816891551011, state count = 5, state = [46, 103, 168, 173, 183]
train episode:949, reward = 0.9211402139851449, state count = 5, state = [21, 103, 168, 173, 183]
train episode:950, reward = 0.8796759294571872, state count = 5, state = [5, 10, 103, 173, 177]
train episode:951, reward = 0.9199215263418792, state count = 5, state = [103, 135, 168, 173, 183]
train episode:952, reward = 0.9457329105582236, state count = 5, state = [60, 103, 142, 168, 173]
train episode:953, reward = 0.9136169877364116, state count = 5, state = [103, 127, 135, 168, 173]
train episode:954, reward = 0.9239857374024346, state count = 5, state = [103, 168, 173, 177, 183]
train episode:955, reward = 0.9136169877364116, state count = 5, state = [8, 14, 103, 168, 173]
train episode:956, reward = 0.9483764137327817, state count = 5, state = [66, 79, 103, 118, 173]
train episode:957, reward = 0.9500007825685639, state count = 5, state = [48, 70, 94, 103, 173]
train episode:958, reward = 0.9424816891551011, state count = 5, state = [46, 103, 168, 173, 183]
evaluate episode:95.9, reward = 0.9424816891551011, state count = 5, state = [46, 103, 168, 173, 183]
train episode:959, reward = 0.8869913602415336, state count = 5, state = [10, 30, 35, 103, 176]
train episode:960, reward = 0.9191089304877259, state count = 5, state = [103, 168, 173, 180, 183]
train episode:961, reward = 0.9599650929078496, state count = 5, state = [18, 103, 168, 173, 183]
train episode:962, reward = 0.9304893918464886, state count = 5, state = [58, 103, 168, 173, 183]
train episode:963, reward = 0.9345552738420683, state count = 5, state = [1, 103, 120, 168, 173]
train episode:964, reward = 0.9205316963946999, state count = 5, state = [69, 103, 168, 173, 183]
train episode:965, reward = 0.9327218659967882, state count = 5, state = [28, 103, 168, 173, 183]
train episode:966, reward = 0.9184942153237069, state count = 5, state = [37, 86, 103, 168, 173]
train episode:967, reward = 0.9936995942298029, state count = 5, state = [40, 83, 103, 168, 173]
train episode:968, reward = 0.9465446734638624, state count = 5, state = [50, 103, 110, 168, 173]
evaluate episode:96.9, reward = 0.92967515360595, state count = 5, state = [103, 150, 168, 173, 183]
train episode:969, reward = 0.9134133234279632, state count = 5, state = [13, 103, 168, 173, 174]
train episode:970, reward = 0.92967515360595, state count = 5, state = [103, 150, 168, 173, 183]
train episode:971, reward = 0.9136169877364116, state count = 5, state = [103, 116, 138, 168, 173]
train episode:972, reward = 0.895119794117966, state count = 5, state = [39, 63, 103, 117, 173]
train episode:973, reward = 0.9335357053960521, state count = 5, state = [35, 103, 168, 173, 183]
train episode:974, reward = 0.9335357053960521, state count = 5, state = [35, 103, 168, 173, 183]
train episode:975, reward = 0.9282523876989762, state count = 5, state = [103, 151, 168, 173, 183]
train episode:976, reward = 0.9199215263418792, state count = 5, state = [103, 137, 168, 173, 183]
train episode:977, reward = 0.9327218659967882, state count = 5, state = [28, 103, 168, 173, 183]
train episode:978, reward = 0.894106010969596, state count = 5, state = [64, 71, 81, 103, 173]
evaluate episode:97.9, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:979, reward = 0.9176841065597751, state count = 5, state = [30, 91, 103, 168, 173]
train episode:980, reward = 0.9231714924445692, state count = 5, state = [39, 103, 168, 173, 183]
train episode:981, reward = 0.9136169877364116, state count = 5, state = [103, 135, 136, 168, 173]
train episode:982, reward = 0.9288600740202384, state count = 5, state = [88, 103, 168, 173, 177]
train episode:983, reward = 0.9083361386569088, state count = 5, state = [34, 35, 103, 105, 173]
train episode:984, reward = 0.9191089304877259, state count = 5, state = [103, 168, 173, 180, 183]
train episode:985, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
train episode:986, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
train episode:987, reward = 0.9577256067081106, state count = 5, state = [66, 103, 168, 173, 183]
train episode:988, reward = 0.9536580840054775, state count = 5, state = [60, 103, 168, 173, 183]
evaluate episode:98.9, reward = 0.9199215263418792, state count = 5, state = [11, 103, 168, 173, 183]
train episode:989, reward = 0.9493864830391361, state count = 5, state = [61, 103, 117, 159, 173]
train episode:990, reward = 0.9371987854132847, state count = 5, state = [43, 92, 103, 168, 173]
train episode:991, reward = 0.9136169877364116, state count = 5, state = [70, 99, 103, 168, 173]
train episode:992, reward = 0.9158556527429582, state count = 5, state = [32, 94, 103, 168, 173]
train episode:993, reward = 0.9148352631037495, state count = 5, state = [5, 103, 145, 168, 173]
train episode:994, reward = 0.9959345420356704, state count = 5, state = [40, 103, 163, 168, 173]
train episode:995, reward = 0.9943101731998883, state count = 5, state = [54, 103, 111, 128, 173]
train episode:996, reward = 0.9806918646691083, state count = 5, state = [30, 68, 103, 168, 173]
train episode:997, reward = 0.9184946259203033, state count = 5, state = [103, 155, 168, 173, 176]
train episode:998, reward = 0.9172755260011092, state count = 5, state = [103, 149, 155, 168, 173]
evaluate episode:99.9, reward = 0.9239857374024346, state count = 5, state = [103, 168, 173, 177, 183]
train episode:999, reward = 0.9227649900588603, state count = 5, state = [103, 129, 168, 173, 183]
